X,Y,onspostcodenospaces,X,Y,objectid,pcd2,hospcode,hospname,postcode,obs1url,ind1url,ind1value,obs2url,ind2url,ind2value,obs3url,ind3url,ind3value,obs4url,ind4url,ind4value,regionname,regioncode,IMDRank
-1.92823536,50.6996911,BH137LJ,-1.92824,50.69969,174705,BH13 7LJ,http://nhs.publishmydata.com/id/organisation/nacs/RDYMR,Pebble Lodge,BH13 7LJ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYMR,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYMR,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYMR,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYMR,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,26899
-1.927259845,50.69872826,BH137LN,-1.92726,50.69873,174707,BH13 7LN,http://nhs.publishmydata.com/id/organisation/nacs/RDY10,St Ann's Hospital,BH13 7LN,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDY10,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDY10,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDY10,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDY10,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,26899
-1.973109583,50.72197728,BH152JB,-1.97311,50.72198,176184,BH15 2JB,http://nhs.publishmydata.com/id/organisation/nacs/RD304,Poole Hospital,BH15 2JB,http://nhs.publishmydata.com/data/metric/8139/year/2016/RD304,http://nhs.publishmydata.com/data/metric/8139,2,http://nhs.publishmydata.com/data/metric/8121/year/2016/RD304,http://nhs.publishmydata.com/data/metric/8121,91.1,http://nhs.publishmydata.com/data/metric/8150/year/2016/RD304,http://nhs.publishmydata.com/data/metric/8150,-5.03,http://nhs.publishmydata.com/data/metric/182/year/2016/RD304,http://nhs.publishmydata.com/data/metric/182,81,South West,E15000009,15898
-1.961206832,50.60549825,BH192ES,-1.96121,50.6055,178912,BH19 2ES,http://nhs.publishmydata.com/id/organisation/nacs/RDYFF,Swanage Community Hospital,BH19 2ES,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYFF,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYFF,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYFF,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYFF,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,16792
-2.116741177,50.68697547,BH204QQ,-2.11674,50.68698,179951,BH20 4QQ,http://nhs.publishmydata.com/id/organisation/nacs/RDYFD,Wareham Community Hospital,BH20 4QQ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYFD,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYFD,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYFD,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYFD,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,22689
-1.995910971,50.80218621,BH211ER,-1.99591,50.80219,180757,BH21 1ER,http://nhs.publishmydata.com/id/organisation/nacs/RDYFE,Victoria Hospital,BH21 1ER,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYFE,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYFE,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYFE,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYFE,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,21549
-1.790148016,50.7451548,BH232JX,-1.79015,50.74515,184085,BH23 2JX,http://nhs.publishmydata.com/id/organisation/nacs/RDZ05,Christchurch Hospital,BH23 2JX,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDZ05,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDZ05,http://nhs.publishmydata.com/data/metric/8121,93.2,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDZ05,http://nhs.publishmydata.com/data/metric/8150,-5.32,http://nhs.publishmydata.com/data/metric/182/year/2016/RDZ05,http://nhs.publishmydata.com/data/metric/182,75,South West,E15000009,20813
-1.856570435,50.81725082,BH242RR,-1.85657,50.81725,186393,BH24 2RR,http://nhs.publishmydata.com/id/organisation/nacs/RDYFG,St Leonards Community Hospital (Dorset),BH24 2RR,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYFG,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYFG,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYFG,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYFG,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,19707
-1.904412219,50.71671505,BH48EW,-1.90441,50.71672,188765,BH4  8EW,http://nhs.publishmydata.com/id/organisation/nacs/RDYMR,Pebble Lodge,BH4 8EW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYMR,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYMR,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYMR,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYMR,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,16769
-1.904412219,50.71671505,BH48EW,-1.90441,50.71672,188765,BH4  8EW,http://nhs.publishmydata.com/id/organisation/nacs/RDYFX,Nightingale House/Court/Florence House,BH4 8EW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,16769
-1.904412219,50.71671505,BH48EW,-1.90441,50.71672,188765,BH4  8EW,http://nhs.publishmydata.com/id/organisation/nacs/RDYFX,Nightingale House,BH4 8EW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,16769
-1.904412219,50.71671505,BH48EW,-1.90441,50.71672,188765,BH4  8EW,http://nhs.publishmydata.com/id/organisation/nacs/RDYFX,Nightingale House/Court/Florence House,BH4 8EW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,16769
-1.904412219,50.71671505,BH48EW,-1.90441,50.71672,188765,BH4  8EW,http://nhs.publishmydata.com/id/organisation/nacs/RDYFX,Nightingale House,BH4 8EW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/8150,-1.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RDYFX,http://nhs.publishmydata.com/data/metric/182,66,South West,E15000009,16769
-1.820512158,50.7474718,BH77DW,-1.82051,50.74747,190463,BH7  7DW,http://nhs.publishmydata.com/id/organisation/nacs/RDZ20,Royal Bournemouth General Hospital,BH7 7DW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RDZ20,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RDZ20,http://nhs.publishmydata.com/data/metric/8121,93.2,http://nhs.publishmydata.com/data/metric/8150/year/2016/RDZ20,http://nhs.publishmydata.com/data/metric/8150,-5.32,http://nhs.publishmydata.com/data/metric/182/year/2016/RDZ20,http://nhs.publishmydata.com/data/metric/182,75,South West,E15000009,24840
-2.429891316,53.55397329,BL40JR,-2.42989,53.55397,199211,BL4  0JR,http://nhs.publishmydata.com/id/organisation/nacs/RMC01,Royal Bolton Hospital,BL4 0JR,http://nhs.publishmydata.com/data/metric/8139/year/2016/RMC01,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RMC01,http://nhs.publishmydata.com/data/metric/8121,90.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RMC01,http://nhs.publishmydata.com/data/metric/8150,-21.37,http://nhs.publishmydata.com/data/metric/182/year/2016/RMC01,http://nhs.publishmydata.com/data/metric/182,73,North West,E15000002,20709
-2.255620019,53.60043916,BL97TD,-2.25562,53.60044,205455,BL9  7TD,http://nhs.publishmydata.com/id/organisation/nacs/RT248,Irwell Unit - Fairfield General Hospital,BL9 7TD,http://nhs.publishmydata.com/data/metric/8139/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8150,3.4,http://nhs.publishmydata.com/data/metric/182/year/2016/RT248,http://nhs.publishmydata.com/data/metric/182,69,North West,E15000002,15134
-2.255620019,53.60043916,BL97TD,-2.25562,53.60044,205455,BL9  7TD,http://nhs.publishmydata.com/id/organisation/nacs/RW601,Fairfield General Hospital,BL9 7TD,http://nhs.publishmydata.com/data/metric/8139/year/2016/RW601,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RW601,http://nhs.publishmydata.com/data/metric/8121,80.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RW601,http://nhs.publishmydata.com/data/metric/8150,0.52,http://nhs.publishmydata.com/data/metric/182/year/2016/RW601,http://nhs.publishmydata.com/data/metric/182,57,North West,E15000002,15134
-2.255620019,53.60043916,BL97TD,-2.25562,53.60044,205455,BL9  7TD,http://nhs.publishmydata.com/id/organisation/nacs/RT248,Irwell Unit,BL9 7TD,http://nhs.publishmydata.com/data/metric/8139/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8150,3.4,http://nhs.publishmydata.com/data/metric/182/year/2016/RT248,http://nhs.publishmydata.com/data/metric/182,69,North West,E15000002,15134
-2.255620019,53.60043916,BL97TD,-2.25562,53.60044,205455,BL9  7TD,http://nhs.publishmydata.com/id/organisation/nacs/RT248,Irwell Unit - Fairfield General Hospital,BL9 7TD,http://nhs.publishmydata.com/data/metric/8139/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8150,3.4,http://nhs.publishmydata.com/data/metric/182/year/2016/RT248,http://nhs.publishmydata.com/data/metric/182,69,North West,E15000002,15134
-2.255620019,53.60043916,BL97TD,-2.25562,53.60044,205455,BL9  7TD,http://nhs.publishmydata.com/id/organisation/nacs/RT248,Irwell Unit,BL9 7TD,http://nhs.publishmydata.com/data/metric/8139/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RT248,http://nhs.publishmydata.com/data/metric/8150,3.4,http://nhs.publishmydata.com/data/metric/182/year/2016/RT248,http://nhs.publishmydata.com/data/metric/182,69,North West,E15000002,15134
-0.363403734,50.81668348,BN112DH,-0.3634,50.81668,209959,BN11 2DH,http://nhs.publishmydata.com/id/organisation/nacs/RYR18,Worthing Hospital,BN11 2DH,http://nhs.publishmydata.com/data/metric/8139/year/2016/RYR18,http://nhs.publishmydata.com/data/metric/8139,1,http://nhs.publishmydata.com/data/metric/8121/year/2016/RYR18,http://nhs.publishmydata.com/data/metric/8121,95.1,http://nhs.publishmydata.com/data/metric/8150/year/2016/RYR18,http://nhs.publishmydata.com/data/metric/8150,9.66,http://nhs.publishmydata.com/data/metric/182/year/2016/RYR18,http://nhs.publishmydata.com/data/metric/182,73,South East,E15000008,7751
0.271135871,50.78696359,BN212UD,0.27114,50.78696,222225,BN21 2UD,http://nhs.publishmydata.com/id/organisation/nacs/RXC02,Eastbourne District General Hospital,BN21 2UD,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXC02,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXC02,http://nhs.publishmydata.com/data/metric/8121,89.2,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXC02,http://nhs.publishmydata.com/data/metric/8150,8.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RXC02,http://nhs.publishmydata.com/data/metric/182,54,South East,E15000008,26345
-0.115448779,50.83045382,BN23EW,-0.11545,50.83045,218938,BN2  3EW,http://nhs.publishmydata.com/id/organisation/nacs/RXH05,Brighton General Hospital,BN2 3EW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXH05,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXH05,http://nhs.publishmydata.com/data/metric/8121,86.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXH05,http://nhs.publishmydata.com/data/metric/8150,6.57,http://nhs.publishmydata.com/data/metric/182/year/2016/RXH05,http://nhs.publishmydata.com/data/metric/182,59,South East,E15000008,2315
-0.118148732,50.81946231,BN25BE,-0.11815,50.81946,219493,BN2  5BE,http://nhs.publishmydata.com/id/organisation/nacs/RXH06,Royal Alexandra Children's Hospital,BN2 5BE,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXH06,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXH06,http://nhs.publishmydata.com/data/metric/8121,86.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXH06,http://nhs.publishmydata.com/data/metric/8150,6.57,http://nhs.publishmydata.com/data/metric/182/year/2016/RXH06,http://nhs.publishmydata.com/data/metric/182,59,South East,E15000008,18240
-0.118148732,50.81946231,BN25BE,-0.11815,50.81946,219493,BN2  5BE,http://nhs.publishmydata.com/id/organisation/nacs/RXH01,Royal Sussex County Hospital,BN2 5BE,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXH01,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXH01,http://nhs.publishmydata.com/data/metric/8121,86.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXH01,http://nhs.publishmydata.com/data/metric/8150,6.57,http://nhs.publishmydata.com/data/metric/182/year/2016/RXH01,http://nhs.publishmydata.com/data/metric/182,59,South East,E15000008,18240
-0.117607959,50.81878806,BN25BF,-0.11761,50.81879,219494,BN2  5BF,http://nhs.publishmydata.com/id/organisation/nacs/RXH07,Sussex Eye Hospital,BN2 5BF,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXH07,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXH07,http://nhs.publishmydata.com/data/metric/8121,86.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXH07,http://nhs.publishmydata.com/data/metric/8150,6.57,http://nhs.publishmydata.com/data/metric/182/year/2016/RXH07,http://nhs.publishmydata.com/data/metric/182,59,South East,E15000008,18240
-0.256119207,50.84075236,BN436TQ,-0.25612,50.84075,234072,BN43 6TQ,http://nhs.publishmydata.com/id/organisation/nacs/RYR14,Southlands Hospital,BN43 6TQ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RYR14,http://nhs.publishmydata.com/data/metric/8139,1,http://nhs.publishmydata.com/data/metric/8121/year/2016/RYR14,http://nhs.publishmydata.com/data/metric/8121,95.1,http://nhs.publishmydata.com/data/metric/8150/year/2016/RYR14,http://nhs.publishmydata.com/data/metric/8150,9.66,http://nhs.publishmydata.com/data/metric/182/year/2016/RYR14,http://nhs.publishmydata.com/data/metric/182,73,South East,E15000008,8289
-0.005504066,50.87515016,BN71PE,-0.0055,50.87515,237066,BN7  1PE,http://nhs.publishmydata.com/id/organisation/nacs/RXCLV,Lewes Victoria Hospital,BN7 1PE,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXCLV,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXCLV,http://nhs.publishmydata.com/data/metric/8121,89.2,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXCLV,http://nhs.publishmydata.com/data/metric/8150,8.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RXCLV,http://nhs.publishmydata.com/data/metric/182,54,South East,E15000008,21013
0.059173704,51.36624437,BR68ND,0.05917,51.36624,248872,BR6  8ND,http://nhs.publishmydata.com/id/organisation/nacs/RJZ30,Princess Royal University Hospital,BR6 8ND,http://nhs.publishmydata.com/data/metric/8139/year/2016/RJZ30,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RJZ30,http://nhs.publishmydata.com/data/metric/8121,89.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RJZ30,http://nhs.publishmydata.com/data/metric/8150,-52.06,http://nhs.publishmydata.com/data/metric/182/year/2016/RJZ30,http://nhs.publishmydata.com/data/metric/182,69,London,E15000007,27641
-2.592963716,51.49726855,BS105NB,-2.59296,51.49727,252578,BS10 5NB,http://nhs.publishmydata.com/id/organisation/nacs/RVJ01,Southmead Hospital,BS10 5NB,http://nhs.publishmydata.com/data/metric/8139/year/2016/RVJ01,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RVJ01,http://nhs.publishmydata.com/data/metric/8121,82.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RVJ01,http://nhs.publishmydata.com/data/metric/8150,-27.29,http://nhs.publishmydata.com/data/metric/182/year/2016/RVJ01,http://nhs.publishmydata.com/data/metric/182,64,South West,E15000009,17737
